ID,SK_ID_CURR
254753,254753
254773,254773
254783,254783
254805,254805
254806,254806
254810,254810
254817,254817
254820,254820
254829,254829
254835,254835
254837,254837
254843,254843
254850,254850
254858,254858
254861,254861
254884,254884
254885,254885
254890,254890
254910,254910
254916,254916
254917,254917
254920,254920
254926,254926
254928,254928
254930,254930
254937,254937
254940,254940
254953,254953
254956,254956
254969,254969
254982,254982
254988,254988
254998,254998
255013,255013
255017,255017
255018,255018
255029,255029
255033,255033
255035,255035
255061,255061
255067,255067
255068,255068
255070,255070
255084,255084
255096,255096
255106,255106
255114,255114
255117,255117
255135,255135
255142,255142
255143,255143
255146,255146
255155,255155
255156,255156
255158,255158
255167,255167
255172,255172
255199,255199
255204,255204
255206,255206
255210,255210
255226,255226
255230,255230
255253,255253
255259,255259
255260,255260
255278,255278
255288,255288
255312,255312
255317,255317
255319,255319
255320,255320
255322,255322
255332,255332
255337,255337
255344,255344
255347,255347
255348,255348
255351,255351
255366,255366
255371,255371
255372,255372
255373,255373
255377,255377
255378,255378
255405,255405
255408,255408
255425,255425
255434,255434
255441,255441
255442,255442
255451,255451
255486,255486
255490,255490
255493,255493
255501,255501
255503,255503
255515,255515
255522,255522
255526,255526
255538,255538
255541,255541
255546,255546
255549,255549
255557,255557
255564,255564
255568,255568
255572,255572
255581,255581
255585,255585
255586,255586
255596,255596
255598,255598
255600,255600
255619,255619
255620,255620
255623,255623
255631,255631
255632,255632
255633,255633
255646,255646
255647,255647
255649,255649
255659,255659
255666,255666
255669,255669
255674,255674
255675,255675
255678,255678
255682,255682
255690,255690
255691,255691
255694,255694
255706,255706
255717,255717
255720,255720
255723,255723
255724,255724
255729,255729
255731,255731
255733,255733
255734,255734
255738,255738
255760,255760
255766,255766
255770,255770
255772,255772
255775,255775
255776,255776
255786,255786
255795,255795
255797,255797
255810,255810
255813,255813
255829,255829
255830,255830
255832,255832
255847,255847
255853,255853
255876,255876
255881,255881
255883,255883
255891,255891
255899,255899
255900,255900
255906,255906
255907,255907
255911,255911
255921,255921
255925,255925
255930,255930
255941,255941
255948,255948
255969,255969
255973,255973
255974,255974
255976,255976
255977,255977
255978,255978
255981,255981
255988,255988
255990,255990
255992,255992
255998,255998
256015,256015
256016,256016
256036,256036
256045,256045
256050,256050
256066,256066
256076,256076
256080,256080
256083,256083
256086,256086
256103,256103
256108,256108
256114,256114
256115,256115
256139,256139
256141,256141
256146,256146
256150,256150
256177,256177
256179,256179
256194,256194
256195,256195
256200,256200
256204,256204
256205,256205
256213,256213
256222,256222
256224,256224
256235,256235
256264,256264
256268,256268
256276,256276
256277,256277
256282,256282
256285,256285
256293,256293
256294,256294
256296,256296
256297,256297
256315,256315
256317,256317
256334,256334
256339,256339
256342,256342
256345,256345
256348,256348
256350,256350
256351,256351
256357,256357
256375,256375
256377,256377
256379,256379
256392,256392
256398,256398
256419,256419
256422,256422
256424,256424
256431,256431
256432,256432
256438,256438
256459,256459
256460,256460
256506,256506
256507,256507
256511,256511
256513,256513
256519,256519
256533,256533
256539,256539
256590,256590
256606,256606
256614,256614
256642,256642
256644,256644
256653,256653
256663,256663
256666,256666
256669,256669
256678,256678
256685,256685
256705,256705
256708,256708
256713,256713
256715,256715
256718,256718
256745,256745
256752,256752
256753,256753
256754,256754
256763,256763
256772,256772
256773,256773
256774,256774
256776,256776
256783,256783
256790,256790
256801,256801
256802,256802
256803,256803
256808,256808
256809,256809
256810,256810
256818,256818
256824,256824
256825,256825
256826,256826
256829,256829
256834,256834
256843,256843
256866,256866
256875,256875
256876,256876
256887,256887
256888,256888
256894,256894
256909,256909
256918,256918
256927,256927
256931,256931
256933,256933
256937,256937
256950,256950
256955,256955
256962,256962
256972,256972
256985,256985
256987,256987
256993,256993
257000,257000
257017,257017
257019,257019
257020,257020
257022,257022
257023,257023
257025,257025
257050,257050
257056,257056
257060,257060
257064,257064
257066,257066
257071,257071
257073,257073
257076,257076
257084,257084
257088,257088
257102,257102
257118,257118
257119,257119
257120,257120
257131,257131
257145,257145
257150,257150
257154,257154
257169,257169
257192,257192
257200,257200
257204,257204
257205,257205
257213,257213
257216,257216
257219,257219
257232,257232
257234,257234
257244,257244
257251,257251
257255,257255
257260,257260
257263,257263
257267,257267
257277,257277
257293,257293
257294,257294
257304,257304
257307,257307
257312,257312
257324,257324
257325,257325
257326,257326
257353,257353
257354,257354
257369,257369
257372,257372
257375,257375
257388,257388
257393,257393
257395,257395
257399,257399
257406,257406
257409,257409
257437,257437
257441,257441
257442,257442
257473,257473
257476,257476
257477,257477
257483,257483
257500,257500
257506,257506
257508,257508
257511,257511
257514,257514
257527,257527
257528,257528
257545,257545
257546,257546
257548,257548
257551,257551
257564,257564
257565,257565
257567,257567
257572,257572
257575,257575
257577,257577
257578,257578
257585,257585
257589,257589
257590,257590
257594,257594
257596,257596
257614,257614
257618,257618
257624,257624
257632,257632
257638,257638
257644,257644
257650,257650
257653,257653
257660,257660
257663,257663
257665,257665
257677,257677
257678,257678
257690,257690
257700,257700
257711,257711
257712,257712
257715,257715
257718,257718
257720,257720
257740,257740
257748,257748
257765,257765
257768,257768
257777,257777
257778,257778
257785,257785
257789,257789
257794,257794
257796,257796
257821,257821
257823,257823
257832,257832
257844,257844
257848,257848
257854,257854
257861,257861
257872,257872
257875,257875
257876,257876
257883,257883
257888,257888
257895,257895
257900,257900
257906,257906
257907,257907
257920,257920
257921,257921
257926,257926
257932,257932
257940,257940
257947,257947
257953,257953
257958,257958
257967,257967
257977,257977
257986,257986
258012,258012
258013,258013
258031,258031
258034,258034
258037,258037
258051,258051
258056,258056
258058,258058
258066,258066
258074,258074
258077,258077
258090,258090
258109,258109
258114,258114
258124,258124
258127,258127
258141,258141
258148,258148
258151,258151
258163,258163
258166,258166
258169,258169
258179,258179
258190,258190
258193,258193
258207,258207
258220,258220
258222,258222
258223,258223
258225,258225
258227,258227
258231,258231
258233,258233
258249,258249
258255,258255
258259,258259
258276,258276
258281,258281
258302,258302
258305,258305
258310,258310
258334,258334
258335,258335
258338,258338
258345,258345
258360,258360
258363,258363
258381,258381
258384,258384
258387,258387
258400,258400
258402,258402
258406,258406
258408,258408
258432,258432
258443,258443
258461,258461
258488,258488
258489,258489
258508,258508
258524,258524
258527,258527
258545,258545
258549,258549
258560,258560
258565,258565
258567,258567
258575,258575
258590,258590
258591,258591
258592,258592
258603,258603
258606,258606
258610,258610
258627,258627
258631,258631
258637,258637
258638,258638
258640,258640
258645,258645
258651,258651
258652,258652
258653,258653
258662,258662
258663,258663
258671,258671
258679,258679
258685,258685
258686,258686
258697,258697
258705,258705
258723,258723
258724,258724
258734,258734
258763,258763
258764,258764
258771,258771
258773,258773
258782,258782
258784,258784
258790,258790
258811,258811
258817,258817
258818,258818
258832,258832
258837,258837
258841,258841
258842,258842
258843,258843
258860,258860
258875,258875
258881,258881
258887,258887
258889,258889
258924,258924
258925,258925
258948,258948
258949,258949
258963,258963
258964,258964
258966,258966
258973,258973
258974,258974
258979,258979
258989,258989
258997,258997
259001,259001
259013,259013
259018,259018
259020,259020
259031,259031
259044,259044
259050,259050
259064,259064
259078,259078
259088,259088
259124,259124
259125,259125
259135,259135
259137,259137
259146,259146
259148,259148
259168,259168
259178,259178
259194,259194
259198,259198
259204,259204
259209,259209
259223,259223
259228,259228
259234,259234
259237,259237
259246,259246
259247,259247
259249,259249
259264,259264
259274,259274
259281,259281
259283,259283
259284,259284
259285,259285
259286,259286
259291,259291
259304,259304
259309,259309
259322,259322
259323,259323
259331,259331
259339,259339
259344,259344
259350,259350
259353,259353
259356,259356
259365,259365
259377,259377
259397,259397
259403,259403
259411,259411
259415,259415
259420,259420
259423,259423
259424,259424
259431,259431
259434,259434
259438,259438
259439,259439
259441,259441
259452,259452
259460,259460
259471,259471
259483,259483
259494,259494
259496,259496
259500,259500
259512,259512
259526,259526
259528,259528
259548,259548
259568,259568
259593,259593
259603,259603
259611,259611
259620,259620
259621,259621
259623,259623
259633,259633
259648,259648
259678,259678
259691,259691
259693,259693
259708,259708
259720,259720
259734,259734
259741,259741
259749,259749
259750,259750
259752,259752
259755,259755
259759,259759
259776,259776
259779,259779
259790,259790
259797,259797
259799,259799
259804,259804
259807,259807
259810,259810
259811,259811
259822,259822
259833,259833
259838,259838
259844,259844
259846,259846
259848,259848
259861,259861
259867,259867
259876,259876
259880,259880
259897,259897
259908,259908
259912,259912
259920,259920
259922,259922
259928,259928
259932,259932
259946,259946
259962,259962
259982,259982
259985,259985
259994,259994
259996,259996
260000,260000
260007,260007
260018,260018
260021,260021
260038,260038
260051,260051
260052,260052
260070,260070
260074,260074
260080,260080
260092,260092
260097,260097
260101,260101
260108,260108
260117,260117
260129,260129
260142,260142
260145,260145
260146,260146
260147,260147
260148,260148
260153,260153
260156,260156
260171,260171
260202,260202
260221,260221
260222,260222
260226,260226
260227,260227
260247,260247
260251,260251
260261,260261
260264,260264
260266,260266
260268,260268
260289,260289
260301,260301
260316,260316
260348,260348
260359,260359
260364,260364
260391,260391
260422,260422
260435,260435
260438,260438
260446,260446
260447,260447
260458,260458
260461,260461
260469,260469
260471,260471
260482,260482
260484,260484
260487,260487
260489,260489
260500,260500
260508,260508
260509,260509
260512,260512
260525,260525
260530,260530
260533,260533
260538,260538
260541,260541
260546,260546
260551,260551
260556,260556
260561,260561
260566,260566
260572,260572
260579,260579
260582,260582
260583,260583
260584,260584
260586,260586
260589,260589
260608,260608
260632,260632
260634,260634
260635,260635
260645,260645
260659,260659
260665,260665
260673,260673
260675,260675
260676,260676
260700,260700
260721,260721
260723,260723
260732,260732
260738,260738
260748,260748
260782,260782
260806,260806
260820,260820
260825,260825
260830,260830
260844,260844
260858,260858
260860,260860
260863,260863
260867,260867
260875,260875
260877,260877
260902,260902
260910,260910
260913,260913
260923,260923
260926,260926
260936,260936
260937,260937
260948,260948
260949,260949
260959,260959
260962,260962
260986,260986
260988,260988
260992,260992
260997,260997
261007,261007
261031,261031
261039,261039
261044,261044
261055,261055
261058,261058
261069,261069
261079,261079
261084,261084
261097,261097
261101,261101
261111,261111
261115,261115
261116,261116
261121,261121
261124,261124
261126,261126
261132,261132
261161,261161
261162,261162
261175,261175
261187,261187
261191,261191
261195,261195
261197,261197
261204,261204
261231,261231
261248,261248
261263,261263
261268,261268
261273,261273
261274,261274
261277,261277
261283,261283
261293,261293
261302,261302
261309,261309
261318,261318
261340,261340
261346,261346
261355,261355
261357,261357
261365,261365
261366,261366
261376,261376
261380,261380
261385,261385
261403,261403
261416,261416
261424,261424
261425,261425
261431,261431
261433,261433
261435,261435
261440,261440
261450,261450
261456,261456
261464,261464
261465,261465
261473,261473
261475,261475
261476,261476
261480,261480
261481,261481
261495,261495
261500,261500
261506,261506
261544,261544
261551,261551
261566,261566
261573,261573
261587,261587
261592,261592
261594,261594
261626,261626
261635,261635
261649,261649
261653,261653
261660,261660
261668,261668
261669,261669
261676,261676
261688,261688
261691,261691
261699,261699
261704,261704
261718,261718
261719,261719
261735,261735
261742,261742
261746,261746
261749,261749
261759,261759
261763,261763
261772,261772
261795,261795
261798,261798
261804,261804
261806,261806
261813,261813
261814,261814
261827,261827
261835,261835
261839,261839
261840,261840
261845,261845
261846,261846
261850,261850
261853,261853
261870,261870
261871,261871
261883,261883
261885,261885
261888,261888
261892,261892
261895,261895
261906,261906
261912,261912
261918,261918
261926,261926
261930,261930
261947,261947
261956,261956
261958,261958
261960,261960
261961,261961
261965,261965
261967,261967
261968,261968
261974,261974
261980,261980
261981,261981
261983,261983
261992,261992
261998,261998
262002,262002
262006,262006
262014,262014
262017,262017
262021,262021
262038,262038
262040,262040
262043,262043
262052,262052
262054,262054
262056,262056
262058,262058
262062,262062
262065,262065
262067,262067
262070,262070
262078,262078
262084,262084
262091,262091
262092,262092
262112,262112
262114,262114
262132,262132
262140,262140
262152,262152
262159,262159
262172,262172
262180,262180
262181,262181
262188,262188
262202,262202
262206,262206
262213,262213
262227,262227
262239,262239
262243,262243
262246,262246
262251,262251
262269,262269
262272,262272
262276,262276
262277,262277
262278,262278
262281,262281
262298,262298
262308,262308
262316,262316
262320,262320
262321,262321
262337,262337
262354,262354
262362,262362
262364,262364
262365,262365
262372,262372
262373,262373
262380,262380
262392,262392
262399,262399
262407,262407
262418,262418
262429,262429
262430,262430
262446,262446
262455,262455
262459,262459
262475,262475
262478,262478
262492,262492
262520,262520
262535,262535
262537,262537
262538,262538
262541,262541
262554,262554
262559,262559
262561,262561
262562,262562
262575,262575
262576,262576
262579,262579
262581,262581
262590,262590
262599,262599
262607,262607
262608,262608
262613,262613
262620,262620
262621,262621
262622,262622
262623,262623
262629,262629
262633,262633
262650,262650
262655,262655
262659,262659
262660,262660
262663,262663
262665,262665
262666,262666
262679,262679
262681,262681
262702,262702
262705,262705
262716,262716
262725,262725
262732,262732
262743,262743
262749,262749
262752,262752
262756,262756
262758,262758
262772,262772
262784,262784
262791,262791
262793,262793
262802,262802
262814,262814
262817,262817
262820,262820
262827,262827
262832,262832
262845,262845
262847,262847
262859,262859
262862,262862
262864,262864
262865,262865
262887,262887
262914,262914
262939,262939
262943,262943
262958,262958
262963,262963
262970,262970
262979,262979
262986,262986
263004,263004
263015,263015
263016,263016
263028,263028
263029,263029
263031,263031
263044,263044
263046,263046
263056,263056
263059,263059
263061,263061
263077,263077
263087,263087
263105,263105
263116,263116
263120,263120
263127,263127
263137,263137
263166,263166
263175,263175
263184,263184
263185,263185
263205,263205
263208,263208
263210,263210
263220,263220
263224,263224
263228,263228
263240,263240
263243,263243
263288,263288
263290,263290
263306,263306
263312,263312
263319,263319
263326,263326
263331,263331
263339,263339
263347,263347
263353,263353
263355,263355
263368,263368
263408,263408
263414,263414
263421,263421
263440,263440
263458,263458
263460,263460
263475,263475
263477,263477
263479,263479
263489,263489
263492,263492
263493,263493
263498,263498
263510,263510
263513,263513
263514,263514
263517,263517
263518,263518
263548,263548
263561,263561
263564,263564
263565,263565
263576,263576
263580,263580
263582,263582
263584,263584
263593,263593
263594,263594
263598,263598
263602,263602
263611,263611
263640,263640
263642,263642
263643,263643
263646,263646
263658,263658
263664,263664
263683,263683
263703,263703
263705,263705
263709,263709
263715,263715
263728,263728
263732,263732
263735,263735
263748,263748
263750,263750
263751,263751
263759,263759
263763,263763
263765,263765
263780,263780
263783,263783
263786,263786
263794,263794
263799,263799
263802,263802
263803,263803
263820,263820
263846,263846
263857,263857
263858,263858
263860,263860
263864,263864
263870,263870
263879,263879
263881,263881
263882,263882
263895,263895
263909,263909
263918,263918
263940,263940
263945,263945
263946,263946
263947,263947
263948,263948
263962,263962
263972,263972
263974,263974
263981,263981
263984,263984
263992,263992
264001,264001
264007,264007
264010,264010
264011,264011
264015,264015
264023,264023
264030,264030
264033,264033
264037,264037
264043,264043
264044,264044
264045,264045
264050,264050
264055,264055
264059,264059
264060,264060
264062,264062
264069,264069
264077,264077
264078,264078
264087,264087
264094,264094
264095,264095
264112,264112
264113,264113
264131,264131
264145,264145
264148,264148
264157,264157
264161,264161
264173,264173
264188,264188
264195,264195
264198,264198
264199,264199
264207,264207
264209,264209
264226,264226
264227,264227
264243,264243
264246,264246
264252,264252
264254,264254
264259,264259
264274,264274
264280,264280
264285,264285
264299,264299
264331,264331
264334,264334
264338,264338
264341,264341
264344,264344
264347,264347
264350,264350
264360,264360
264365,264365
264367,264367
264378,264378
264381,264381
264397,264397
264401,264401
264405,264405
264417,264417
264422,264422
264423,264423
264424,264424
264436,264436
264441,264441
264451,264451
264453,264453
264457,264457
264460,264460
264464,264464
264469,264469
264485,264485
264491,264491
264505,264505
264535,264535
264538,264538
264541,264541
264544,264544
264545,264545
264549,264549
264557,264557
264563,264563
264569,264569
264574,264574
264587,264587
264608,264608
264610,264610
264621,264621
264627,264627
264642,264642
264644,264644
264655,264655
264660,264660
264667,264667
264691,264691
264694,264694
264695,264695
264700,264700
264709,264709
264712,264712
264714,264714
264722,264722
264728,264728
264742,264742
264744,264744
264748,264748
264760,264760
264763,264763
264771,264771
264773,264773
264782,264782
264786,264786
264787,264787
264809,264809
264811,264811
264822,264822
264823,264823
264831,264831
264834,264834
264841,264841
264848,264848
264849,264849
264863,264863
264867,264867
264874,264874
264875,264875
264877,264877
264897,264897
264900,264900
264906,264906
264909,264909
264913,264913
264922,264922
264924,264924
264927,264927
264935,264935
264938,264938
264968,264968
264975,264975
264979,264979
264989,264989
265001,265001
265009,265009
265014,265014
265016,265016
265027,265027
265049,265049
265061,265061
265062,265062
265068,265068
265072,265072
265100,265100
265105,265105
265106,265106
265110,265110
265123,265123
265126,265126
265131,265131
265134,265134
265144,265144
265146,265146
265154,265154
265164,265164
265170,265170
265172,265172
265173,265173
265178,265178
265187,265187
265191,265191
265194,265194
265216,265216
265228,265228
265231,265231
265232,265232
265233,265233
265242,265242
265243,265243
265246,265246
265259,265259
265265,265265
265266,265266
265268,265268
265280,265280
265287,265287
265297,265297
265298,265298
265300,265300
265301,265301
265305,265305
265307,265307
265314,265314
265320,265320
265331,265331
265333,265333
265336,265336
265337,265337
265344,265344
265346,265346
265371,265371
265380,265380
265386,265386
265389,265389
265409,265409
265414,265414
265415,265415
265419,265419
265422,265422
265457,265457
265461,265461
265463,265463
265468,265468
265474,265474
265478,265478
265480,265480
265488,265488
265493,265493
265510,265510
265519,265519
265521,265521
265529,265529
265533,265533
265577,265577
265591,265591
265596,265596
265607,265607
265618,265618
265619,265619
265620,265620
265628,265628
265661,265661
265669,265669
265680,265680
265707,265707
265714,265714
265716,265716
265717,265717
265718,265718
265723,265723
265730,265730
265732,265732
265744,265744
265751,265751
265760,265760
265777,265777
265783,265783
265791,265791
265792,265792
265797,265797
265798,265798
265806,265806
265815,265815
265816,265816
265821,265821
265833,265833
265854,265854
265856,265856
265858,265858
265862,265862
265863,265863
265879,265879
265881,265881
265894,265894
265895,265895
265896,265896
265898,265898
265900,265900
265907,265907
265910,265910
265917,265917
265941,265941
265955,265955
265957,265957
265961,265961
265966,265966
265969,265969
265974,265974
265976,265976
265979,265979
265985,265985
265988,265988
265990,265990
265991,265991
265993,265993
265995,265995
266009,266009
266010,266010
266014,266014
266020,266020
266022,266022
266029,266029
266045,266045
266057,266057
266060,266060
266065,266065
266071,266071
266072,266072
266074,266074
266076,266076
266089,266089
266091,266091
266097,266097
266099,266099
266106,266106
266117,266117
266120,266120
266129,266129
266132,266132
266139,266139
266140,266140
266141,266141
266146,266146
266149,266149
266159,266159
266165,266165
266171,266171
266173,266173
266177,266177
266179,266179
266186,266186
266210,266210
266227,266227
266266,266266
266291,266291
266319,266319
266321,266321
266323,266323
266329,266329
266331,266331
266333,266333
266334,266334
266338,266338
266340,266340
266344,266344
266354,266354
266359,266359
266362,266362
266364,266364
266365,266365
266379,266379
266380,266380
266387,266387
266393,266393
266396,266396
266406,266406
266418,266418
266424,266424
266440,266440
266442,266442
266444,266444
266453,266453
266455,266455
266461,266461
266462,266462
266465,266465
266466,266466
266468,266468
266471,266471
266479,266479
266499,266499
266536,266536
266543,266543
266544,266544
266556,266556
266561,266561
266573,266573
266578,266578
266590,266590
266596,266596
266624,266624
266629,266629
266635,266635
266644,266644
266650,266650
266659,266659
266666,266666
266668,266668
266674,266674
266680,266680
266686,266686
266714,266714
266730,266730
266734,266734
266740,266740
266745,266745
266749,266749
266750,266750
266751,266751
266752,266752
266753,266753
266759,266759
266763,266763
266766,266766
266783,266783
266805,266805
266812,266812
266813,266813
266816,266816
266819,266819
266820,266820
266833,266833
266842,266842
266847,266847
266848,266848
266865,266865
266867,266867
266874,266874
266885,266885
266888,266888
266890,266890
266932,266932
266941,266941
266942,266942
266948,266948
266959,266959
266977,266977
266983,266983
266984,266984
266999,266999
267000,267000
267023,267023
267031,267031
267035,267035
267046,267046
267050,267050
267058,267058
267070,267070
267079,267079
267080,267080
267093,267093
267094,267094
267102,267102
267107,267107
267108,267108
267113,267113
267127,267127
267136,267136
267143,267143
267155,267155
267180,267180
267182,267182
267184,267184
267192,267192
267195,267195
267220,267220
267228,267228
267237,267237
267241,267241
267242,267242
267247,267247
267259,267259
267260,267260
267265,267265
267269,267269
267272,267272
267275,267275
267282,267282
267284,267284
267294,267294
267298,267298
267304,267304
267316,267316
267324,267324
267327,267327
267333,267333
267338,267338
267341,267341
267342,267342
267344,267344
267345,267345
267347,267347
267361,267361
267374,267374
267379,267379
267380,267380
267382,267382
267394,267394
267403,267403
267405,267405
267412,267412
267421,267421
267437,267437
267438,267438
267443,267443
267446,267446
267460,267460
267466,267466
267469,267469
267474,267474
267488,267488
267490,267490
267496,267496
267499,267499
267501,267501
267518,267518
267522,267522
267524,267524
267532,267532
267535,267535
267547,267547
267550,267550
267559,267559
267581,267581
267586,267586
267588,267588
267592,267592
267597,267597
267600,267600
267608,267608
267620,267620
267625,267625
267628,267628
267633,267633
267639,267639
267649,267649
267659,267659
267662,267662
267671,267671
267672,267672
267677,267677
267679,267679
267682,267682
267687,267687
267689,267689
267690,267690
267707,267707
267709,267709
267716,267716
267738,267738
267744,267744
267752,267752
267754,267754
267755,267755
267757,267757
267758,267758
267767,267767
267771,267771
267808,267808
267815,267815
267833,267833
267841,267841
267843,267843
267847,267847
267857,267857
267869,267869
267881,267881
267887,267887
267890,267890
267892,267892
267895,267895
267899,267899
267906,267906
267912,267912
267917,267917
267927,267927
267930,267930
267934,267934
267950,267950
267965,267965
267966,267966
267976,267976
267998,267998
267999,267999
268012,268012
268013,268013
268014,268014
268020,268020
268028,268028
268032,268032
268039,268039
268041,268041
268046,268046
268059,268059
268064,268064
268066,268066
268073,268073
268077,268077
268085,268085
268090,268090
268109,268109
268139,268139
268151,268151
268153,268153
268155,268155
268163,268163
268166,268166
268185,268185
268189,268189
268190,268190
268192,268192
268211,268211
268213,268213
268214,268214
268220,268220
268225,268225
268227,268227
268230,268230
268247,268247
268250,268250
268268,268268
268269,268269
268271,268271
268274,268274
268280,268280
268291,268291
268299,268299
268301,268301
268306,268306
268307,268307
268310,268310
268317,268317
268328,268328
268329,268329
268337,268337
268338,268338
268357,268357
268363,268363
268373,268373
268380,268380
268386,268386
268394,268394
268407,268407
268411,268411
268417,268417
268421,268421
268422,268422
268426,268426
268427,268427
268439,268439
268445,268445
268446,268446
268459,268459
268465,268465
268466,268466
268495,268495
268497,268497
268504,268504
268508,268508
268513,268513
268525,268525
268545,268545
268546,268546
268550,268550
268568,268568
268570,268570
268590,268590
268591,268591
268602,268602
268609,268609
268616,268616
268623,268623
268645,268645
268652,268652
268668,268668
268685,268685
268707,268707
268711,268711
268714,268714
268736,268736
268746,268746
268747,268747
268749,268749
268760,268760
268761,268761
268764,268764
268781,268781
268790,268790
268799,268799
268809,268809
268814,268814
268817,268817
268822,268822
268827,268827
268828,268828
268829,268829
268845,268845
268853,268853
268859,268859
268900,268900
268911,268911
268913,268913
268917,268917
268930,268930
268934,268934
268935,268935
268938,268938
268948,268948
268950,268950
268958,268958
268975,268975
268982,268982
268983,268983
268997,268997
269009,269009
269012,269012
269017,269017
269031,269031
269038,269038
269041,269041
269045,269045
269050,269050
269056,269056
269058,269058
269060,269060
269067,269067
269082,269082
269098,269098
269105,269105
269117,269117
269123,269123
269128,269128
269143,269143
269149,269149
269162,269162
269168,269168
269172,269172
269175,269175
269189,269189
269194,269194
269197,269197
269204,269204
269211,269211
269217,269217
269222,269222
269227,269227
269228,269228
269232,269232
269250,269250
269251,269251
269257,269257
269262,269262
269263,269263
269267,269267
269275,269275
269276,269276
269279,269279
269293,269293
269300,269300
269305,269305
269309,269309
269317,269317
269352,269352
269377,269377
269378,269378
269389,269389
269392,269392
269394,269394
269402,269402
269408,269408
269410,269410
269417,269417
269421,269421
269462,269462
269481,269481
269488,269488
269489,269489
269491,269491
269495,269495
269503,269503
269510,269510
269515,269515
269522,269522
269523,269523
269536,269536
269537,269537
269549,269549
269571,269571
269576,269576
269587,269587
269595,269595
269601,269601
269610,269610
269618,269618
269620,269620
269623,269623
269637,269637
269642,269642
269652,269652
269655,269655
269661,269661
269663,269663
269665,269665
269666,269666
269667,269667
269673,269673
269693,269693
269701,269701
269702,269702
269704,269704
269718,269718
269727,269727
269732,269732
269736,269736
269738,269738
269741,269741
269744,269744
269749,269749
269750,269750
269758,269758
269775,269775
269776,269776
269777,269777
269789,269789
269794,269794
269797,269797
269807,269807
269813,269813
269844,269844
269848,269848
269871,269871
269877,269877
269878,269878
269887,269887
269904,269904
269913,269913
269938,269938
269941,269941
269953,269953
269954,269954
269955,269955
269958,269958
269960,269960
269966,269966
269975,269975
269978,269978
269989,269989
269993,269993
269998,269998
270001,270001
270020,270020
270023,270023
270028,270028
270048,270048
270061,270061
270062,270062
270096,270096
270108,270108
270118,270118
270120,270120
270122,270122
270127,270127
270131,270131
270142,270142
270146,270146
270148,270148
270152,270152
270165,270165
270170,270170
270188,270188
270204,270204
270235,270235
270243,270243
270254,270254
270265,270265
270270,270270
270287,270287
270295,270295
270296,270296
270302,270302
270304,270304
270307,270307
270310,270310
270317,270317
270324,270324
270326,270326
270337,270337
270363,270363
270371,270371
270373,270373
270375,270375
270376,270376
270379,270379
270383,270383
270390,270390
270393,270393
270402,270402
270410,270410
270411,270411
270412,270412
270415,270415
270417,270417
270436,270436
270440,270440
270449,270449
270450,270450
270457,270457
270460,270460
270461,270461
270467,270467
270473,270473
270486,270486
270488,270488
270513,270513
270518,270518
270522,270522
270526,270526
270532,270532
270545,270545
270548,270548
270550,270550
270562,270562
270564,270564
270571,270571
270572,270572
270574,270574
270575,270575
270579,270579
270612,270612
270613,270613
270622,270622
270636,270636
270643,270643
270644,270644
270645,270645
270658,270658
270661,270661
270665,270665
270676,270676
270685,270685
270695,270695
270712,270712
270719,270719
270740,270740
270753,270753
270756,270756
270759,270759
270760,270760
270764,270764
270767,270767
270778,270778
270782,270782
270794,270794
270795,270795
270799,270799
270807,270807
270821,270821
270826,270826
270829,270829
270831,270831
270843,270843
270844,270844
270847,270847
270854,270854
270856,270856
270861,270861
270862,270862
270864,270864
270881,270881
270883,270883
270885,270885
270888,270888
270894,270894
270906,270906
270914,270914
270919,270919
270935,270935
270945,270945
270957,270957
270966,270966
270970,270970
270971,270971
270976,270976
270977,270977
270978,270978
270979,270979
270982,270982
270987,270987
270989,270989
270991,270991
270992,270992
270993,270993
270997,270997
271010,271010
271025,271025
271037,271037
271038,271038
271054,271054
271056,271056
271065,271065
271070,271070
271095,271095
271099,271099
271102,271102
271103,271103
271105,271105
271106,271106
271117,271117
271134,271134
271135,271135
271137,271137
271145,271145
271149,271149
271195,271195
271199,271199
271200,271200
271220,271220
271233,271233
271234,271234
271236,271236
271248,271248
271250,271250
271251,271251
271255,271255
271261,271261
271269,271269
271276,271276
271296,271296
271304,271304
271314,271314
271318,271318
271322,271322
271325,271325
271354,271354
271355,271355
271359,271359
271361,271361
271363,271363
271367,271367
271368,271368
271369,271369
271393,271393
271409,271409
271415,271415
271418,271418
271429,271429
271431,271431
271432,271432
271442,271442
271446,271446
271448,271448
271450,271450
271452,271452
271460,271460
271461,271461
271472,271472
271496,271496
271515,271515
271527,271527
271537,271537
271544,271544
271562,271562
271565,271565
271566,271566
271567,271567
271570,271570
271576,271576
271582,271582
271586,271586
271593,271593
271598,271598
271606,271606
271607,271607
271616,271616
271617,271617
271624,271624
271638,271638
271652,271652
271657,271657
271662,271662
271665,271665
271667,271667
271670,271670
271675,271675
271679,271679
271682,271682
271696,271696
271699,271699
271733,271733
271739,271739
271746,271746
271753,271753
271756,271756
271762,271762
271777,271777
271781,271781
271785,271785
271786,271786
271790,271790
271801,271801
271806,271806
271807,271807
271810,271810
271811,271811
271815,271815
271847,271847
271875,271875
271878,271878
271880,271880
271883,271883
271911,271911
271912,271912
271914,271914
271922,271922
271933,271933
271945,271945
271952,271952
271954,271954
271961,271961
271967,271967
271969,271969
271980,271980
271989,271989
